iata_code,local_code,name,latitude_deg,longitude_deg,elevation_ft,type,local_region,country_name
,AGD,Los Algodones Airport,25.8699,-100.339,1630.0,small_airport,NLE,Mexico
,MTF,Mata Larga Airport,18.40338,-91.38328,33.0,small_airport,CAM,Mexico
,,Aeródromo Aerópolis,40.020804,-4.558266,1509.0,small_airport,CM,Spain
,,Yodeco Airport,15.18333339691162,-87.06944274902344,700.0,small_airport,YO,Honduras
,23CN,Douthitt Strip,32.789176,-115.528535,-45.0,small_airport,CA,United States
,ELT,Ingenio Providencia Airport,3.638333,-76.305,3307.0,small_airport,VAC,Colombia
,ELX,Aeroclub de El Chaltén Alf. G.N.A. Walter Omar D Anna,-49.53531,-72.51997,1279.0,small_airport,Z,Argentina
,,Lago Viedma Airstrip,-49.410757,-72.780266,903.0,small_airport,Z,Argentina
,,El Chaltén North Airport,-49.27908,-72.88582,1366.0,small_airport,Z,Argentina
,LMN,Los Mulatos Airport,2.65,-78.3,3.0,small_airport,NAR,Colombia
ECR,ECR,El Charco Airport,2.44944444444,-78.0941666667,25.0,small_airport,NAR,Colombia
,,El Colorado Airport,-26.316686630249023,-59.33976364135742,269.0,small_airport,P,Argentina
,ECU,La Fe Airport,10.130278,-74.039444,339.0,small_airport,CES,Colombia
,CES,Bethania Airport,10.116667,-74.425,426.0,small_airport,CES,Colombia
,VEC,Estancia Caridad Airport,-43.72139,-71.24556,2427.0,small_airport,U,Argentina
,,El Corcovado Airport,-43.533599853515625,-71.48470306396484,1968.0,small_airport,U,Argentina
ADV,,El Daein Airport,11.4023,26.1186,1560.0,small_airport,DE,Sudan
,,Santa Rita Airport ,7.516666889190674,-68.68333435058594,367.0,small_airport,C,Venezuela
,ELF,Mayorca Airport,9.922778,-74.095,300.0,small_airport,MAG,Colombia
,,Alao Airport,-6.5,-76.7166976928711,1740.0,small_airport,SAM,Peru
,,San José de Sisa Airport,-6.616489887237549,-76.68840026855469,1200.0,small_airport,SAM,Peru
,SN58,Foster Field,37.869998931884766,-96.64669799804688,1440.0,small_airport,KS,United States
,9K6,Patty Field,37.80039978027344,-96.79900360107422,1385.0,small_airport,KS,United States
ELO,ELD,El Dorado Airport,-26.3974990845,-54.5746994019,685.0,small_airport,N,Argentina
,EDD,El Dorado Airport,24.321481,-107.398628,20.0,small_airport,SIN,Mexico
,,El Ejido UL,36.7441167,-2.7674833,157.0,small_airport,AN,Spain
ECO,ECO,El Encanto Airport,-1.75333333333,-73.20472222219999,420.0,small_airport,AMA,Colombia
,,Desvio Potrerillos Airport,14.595832824707031,-86.1500015258789,395.0,small_airport,OL,Honduras
,ESR,Estancia San Rafael Airport,-25.04347,-58.5915,288.0,small_airport,P,Argentina
,EEB,El Espino Airport,6.503333,-74.507222,888.0,small_airport,BOY,Colombia
,EEB,El Espino Airport,6.4884,-72.50388,7126.0,small_airport,BOY,Colombia
,,El Estor Airport,15.517008,-89.368374,,small_airport,IZ,Guatemala
,,El Frances Airport,22.617900848388672,-82.9281997680664,16.0,small_airport,01,Cuba
,,Valle Amblés,40.604722,-4.790278,3543.0,small_airport,CL,Spain
,CSI,La Constancia Airport,25.95686,-108.88524,90.0,small_airport,SIN,Mexico
,MHH,Mochicahui Airport,25.91075,-108.918388,66.0,small_airport,SIN,Mexico
,,Tetaroba Airstrip,26.38764,-108.4895,,small_airport,SIN,Mexico
,RAL,Rosales Airstrip,25.897768,-108.949292,59.0,small_airport,SIN,Mexico
,LSD,La Soledad Airport,25.906567,-108.928553,69.0,small_airport,SIN,Mexico
,CDS,Cedros Airport,25.886709,-108.888927,164.0,small_airport,SIN,Mexico
,SE59,La Mina Airport,-3.202759,-79.79825,13.0,small_airport,O,Ecuador
,LAA,La Bastilla Airport,4.093333,-74.910278,1031.0,small_airport,TOL,Colombia
,GMO,Guamo - Asta Airport,4.0,-74.95,1003.0,small_airport,TOL,Colombia
,,La America Airport,15.648611068725586,-87.788330078125,53.0,small_airport,YO,Honduras
,,El Hassana Well Airport,30.194401,33.4128,1296.0,small_airport,SIN,Egypt
,,San Lorenzo Airport,13.442222,-87.459724,8.0,small_airport,VA,Honduras
,TCJ,Tanchijol Airstrip,21.725507,-98.438809,98.0,small_airport,VER,Mexico
,,As Salihiyah Airport,30.7952,32.044102,16.0,small_airport,SHR,Egypt
,,Double M Ranch Landing Strip,28.4771,-100.30372,718.0,small_airport,TX,United States
,,El Jadida Airport,33.233299,-8.51667,92.0,closed,JDI,Morocco
,,El Jocotillo Airport,13.577824,-89.733238,127.0,small_airport,SO,El Salvador
,,El Kantor Airport,1.465284,37.073011,,small_airport,700,Kenya
,,El Lechozo Airport,9.300000190734863,-66.67832946777344,529.0,small_airport,D,Venezuela
,,Los Pollos Airport,13.0600004196167,-86.9574966430664,126.0,small_airport,CH,Honduras
,AJC,Jova Agrícola Airport,24.907009,-107.513838,194.0,small_airport,SIN,Mexico
,ASB,Aerofumigaciones Sarabia Airport,24.872339,-107.487607,1312.0,small_airport,SIN,Mexico
,,El Lucero de Apure Airport,6.983333110809326,-68.06666564941406,262.0,small_airport,C,Venezuela
,,El Lucero del Zulia Airport,10.45,-71.366669,33.0,closed,V,Venezuela
,,Marina de Rapel Airport,-34.151668548583984,-71.44583129882812,344.0,small_airport,LI,Chile
,,Güira de Melena Airport,22.783798,-82.547686,43.0,small_airport,15,Cuba
EMY,,El Minya Airport,28.090509,30.738738,135.0,small_airport,MN,Egypt
,,El Mirage-Village Square Airport,33.612801,-112.334999,1150.0,closed,AZ,United States
,99CL,El Mirage Field Adelanto Airport,34.62438,-117.600702,2865.0,small_airport,CA,United States
,,El Mojar Airport,-12.4274,-65.5061,486.0,small_airport,B,Bolivia
,,Aeródromo Loring,40.6602,-3.59489,1903.0,small_airport,MD,Spain
,,El Naranjo Airport,17.228442,-90.811659,386.0,small_airport,PE,Guatemala
ENJ,,El Naranjo Airport,14.106931,-90.817496,140.0,small_airport,ES,Guatemala
,ZQN,Zoquipan Airstrip,22.013807,-104.544069,1703.0,small_airport,NAY,Mexico
,LSH,Las Higueras Airport,21.818613,-104.521592,1476.0,small_airport,NAY,Mexico
,HGO,Higuera Gorda Airport,21.679373,-104.531888,1772.0,small_airport,NAY,Mexico
,JCN,Jazmines de Coyultita Airstrip,22.0022,-104.648,3480.0,small_airport,NAY,Mexico
,DNY,Dolores Nay Airport,22.349301,-104.949114,1575.0,small_airport,NAY,Mexico
,MDH,Mesa de Los Huicholes Airstrip,22.251487,-104.970773,3763.0,small_airport,NAY,Mexico
,JMA,Jesus Maria Airport,22.264644,-104.486614,2454.0,small_airport,NAY,Mexico
,GAV,Los Gavilanes Airport,22.079585,-104.585335,4167.0,small_airport,NAY,Mexico
,HYM,Huaynamota Airport,21.921578,-104.513272,2165.0,small_airport,NAY,Mexico
,,El Palmarito Airstrip,23.887633,-105.719018,,small_airport,DUR,Mexico
,,El Papalonal Airport,12.465700149536133,-86.46790313720703,141.0,small_airport,LE,Nicaragua
,,Barrio El Aterrizaje Airport,13.873056411743164,-86.56055450439453,760.0,small_airport,EP,Honduras
,,El Paraiso Airport,8.333333015441895,-70.375,656.0,small_airport,E,Venezuela
,,Tamayare Airport,10.56666660308838,-70.13333129882812,2100.0,small_airport,K,Venezuela
,LAI,La Irlanda Airport,9.619722,-73.630833,141.0,small_airport,CES,Colombia
,1IL0,Barnstorm Field,40.775001525878906,-89.0010986328125,731.0,small_airport,IL,United States
,,Aeròdrom Municipal El Pla de Santa María,41.371467,1.30375,1345.0,small_airport,CT,Spain
,,Caño Lucas Airport,9.416666984558104,-68.88333129882812,301.0,small_airport,P,Venezuela
,8OK2,Baker Airstrip,35.475101470947266,-97.92890167236328,1370.0,small_airport,OK,United States
,,Brandley Airport,35.5042,-98.040604,1400.0,closed,OK,United States
,,El Pentágono Airport,15.583333015442,-87.393058776855,93.0,closed,AT,Honduras
,,El Retiro Airport,-24.001777,-60.342462,,small_airport,15,Paraguay
,,San Diego De Cabrutica Airport,8.404430389404297,-65.0155029296875,492.0,small_airport,B,Venezuela
,,El Rosario Airstrip,22.990108,-105.86885,,small_airport,SIN,Mexico
,,El Salado Airport,-48.72272,-67.71851,466.0,small_airport,Z,Argentina
,ELS,El Salto Airport,23.77356,-105.326658,8464.0,small_airport,DUR,Mexico
,,El Esterero Airport,7.908332824707031,-68.69667053222656,590.0,small_airport,C,Venezuela
,,El Samán de Apure Airport,7.912350177764893,-68.69270324707031,361.0,small_airport,C,Venezuela
,,El Sauzalito Airport,-24.443851,-61.68824,558.0,small_airport,H,Argentina
,,Hato El Socorro Airport,8.991666793823242,-68.2249984741211,388.0,small_airport,H,Venezuela
,ELS,Comuneros Airport,6.386667,-73.256389,5138.0,small_airport,SAN,Colombia
,,El Tacuaral,-14.0807,-65.658,500.0,small_airport,B,Bolivia
,ETA,El Tapón Airport,5.15,-69.183333,419.0,small_airport,VID,Colombia
,,El Toco Airport,9.199999809265137,-64.8499984741211,392.0,small_airport,B,Venezuela
,TXO,Chevron Texaco Airport,-37.365002,-69.300278,2896.0,small_airport,Q,Argentina
,ETB,El Trebol Airport,-32.2153,-61.7161,301.0,small_airport,S,Argentina
,TDB,Bernardo's Airport,-32.2506,-61.6519,290.0,small_airport,S,Argentina
,TBL,Burdisso Airport,-32.2406,-61.7583,364.0,small_airport,S,Argentina
,HTS,Estancia Santa Ana Airport,-51.680841,-71.9652,665.0,small_airport,Z,Argentina
,,Hacienda El Valor Airport,-5.662499904632568,-78.64472198486328,,small_airport,AMA,Peru
,,El Vergel Airport,-1.746606,-78.608558,9002.0,closed,H,Ecuador
,,(Old) El Wak Airport,2.812043,40.932484,1295.0,closed,500,Kenya
,,El Wak Airport,2.732842,40.927505,,small_airport,500,Kenya
,ELZ,El Zamuro Airport,5.124444,-72.336944,688.0,small_airport,CAS,Colombia
,,Guayape Airport,14.784722328186035,-86.86333465576172,765.0,small_airport,OL,Honduras
,,Al Battikh Airfield,31.34512,30.97628,3.0,small_airport,KFS,Egypt
,7AR7,Riddell Field,34.317812,-90.857025,169.0,small_airport,AR,United States
,WI00,Norrie Brook Airport,44.8739013671875,-89.23069763183594,1240.0,small_airport,WI,United States
,,Flying Lazy D Ranch Airport,39.162498,-104.535004,6910.0,closed,CO,United States
,4CO7,Ambrosich Field,39.220351,-104.680738,7028.0,small_airport,CO,United States
,CO39,Flying G Air Ranch Airport,39.230595,-104.470936,6911.0,small_airport,CO,United States
,,Hillside Airstrip,39.97716,-112.005,5125.0,small_airport,UT,United States
,,Southern Pine Straw Airport,30.36255,-87.53872,54.0,small_airport,AL,United States
,7AL9,Horak Airport,30.46689987182617,-87.5416030883789,110.0,small_airport,AL,United States
,,Pleasant View Farm Airport,30.4627,-87.525002,105.0,closed,AL,United States
,AL08,Perdido Winds Airpark,30.424400329589844,-87.5353012084961,75.0,small_airport,AL,United States
,AL55,Shields Airport,30.433936,-87.457211,95.0,small_airport,AL,United States
,,Elbow Airstrip,51.1344200458,-106.585707664,,small_airport,SK,Canada
,NY19,Walls Airport,43.04399871826172,-76.46189880371094,610.0,small_airport,NY,United States
,2MD5,Hoby Wolf Airport,39.4079444,-76.9275556,600.0,small_airport,MD,United States
,,Pillows Barn Airstrip,51.97252,-2.298592,,small_airport,ENG,United Kingdom
,,Eldikan Airstrip,60.747856,135.128137,,small_airport,SA,Russia
,27P,Eldora Airport,42.330183,-93.114286,979.0,small_airport,IA,United States
,6TA0,Rocking R Ranch Airport,30.79898,-100.33455,2250.0,small_airport,TX,United States
,,Eldorado Northwest Airport,30.909266,-100.799372,2505.0,small_airport,TX,United States
,MS0169,Fazenda Laguna Airport,-23.657811,-54.176116,1102.0,small_airport,MS,Brazil
,MS0162,Fazenda Macuco Airport,-23.838938,-54.24448,1149.0,small_airport,MS,Brazil
,,Eldorado Airport,-23.81861114502,-54.252498626709,1079.0,small_airport,MS,Brazil
,MS0279,Fazenda São Pedro Airport,-23.663821,-54.079044,1001.0,small_airport,MS,Brazil
,,Frisama Eldorado Airport,-6.091942,-49.358976,384.0,closed,PA,Brazil
,,Astral Airport,-30.060277938843,-51.4375,33.0,small_airport,RS,Brazil
,,El Dorado Airport,-30.07333374023437,-51.40972137451172,20.0,small_airport,RS,Brazil
,,Eldoret Boma Airport,0.536926,35.280518,7050.0,small_airport,700,Kenya
,NA32,Johnson Airstrip,46.89860153198242,-98.85870361328124,1548.0,small_airport,ND,United States
,NA84,L. Seckerson Airstrip,46.80049896240234,-99.00509643554688,1740.0,small_airport,ND,United States
,,Blue Hollow Airpark,37.7976,-92.829201,820.0,closed,MO,United States
,,Mc Alister Farm Airport,34.1306,-98.903099,1125.0,closed,TX,United States
,,Electra Airport,34.05279,-98.89049,1171.0,small_airport,TX,United States
,,Waggoner WT East Ranch Airport,33.97125,-99.2236,1145.0,small_airport,TX,United States
,,Eleja Airstrip,56.47609,23.699509,,small_airport,041,Latvia
,,Barantal Aerodrome,51.44663,85.98885,1598.0,small_airport,AL,Russia
,ELM,Eleme Airstrip,-4.8141,143.9103,233.0,small_airport,ESW,Papua New Guinea
YOI,,Opinaca Aerodrome,52.221944,-76.611944,692.0,small_airport,QC,Canada
,WS69,Log Cabin Airport,44.57500076293945,-91.5470962524414,850.0,small_airport,WI,United States
,,Gopher STOL Airport,44.6411,-91.512703,990.0,closed,WI,United States
,,Flying K Ranch Airport,31.70414,-109.7892,,small_airport,AZ,United States
,,Dawn Ridge Airport,31.71053,-109.79427,,small_airport,AZ,United States
,,Elfrida Landing Strip,31.71796,-109.67894,,small_airport,AZ,United States
,OL29,Echo Mountain Airfield,34.762553,-98.446657,1312.0,small_airport,OK,United States
,,Frisco Ridge Airfield,34.74856,-98.34334,1306.0,small_airport,OK,United States
,,Babocomari Ranch Airport,31.6204,-110.46079,4750.0,small_airport,AZ,United States
,Y71,Elgin Municipal Airport,46.3828010559082,-101.84500122070312,2355.0,small_airport,ND,United States
,,Baker's Place Airport,30.3302,-97.4589,460.0,closed,TX,United States
,,Wood Triple D Airport,30.379132,-97.194843,505.0,closed,TX,United States
,OK03,Elgin's Stony Field Airport,34.778494,-98.273123,1275.0,small_airport,OK,United States
,62TA,Hawken Air One Airport,30.32317,-97.3121,520.0,small_airport,TX,United States
,LL53,Olson Airport,42.008617,-88.457773,955.0,small_airport,IL,United States
,NE44,Koinzan Airport,41.98329925537109,-98.08370208740234,1919.0,small_airport,NE,United States
,12SC,Over the Hill Airport,34.14139938354492,-80.74669647216797,250.0,small_airport,SC,United States
,1XS2,Skye Dance Airport,30.384228,-97.426285,532.0,small_airport,TX,United States
,SP0225,Condomínio Aeronáutico Santos Dumont Airport,-23.065919,-47.324478,2146.0,small_airport,SP,Brazil
,PEELI,"Campo di Volo ""Avioclub Elice""",42.490357,13.997202,262.0,small_airport,65,Italy
,,Bojax Ranch Airport,34.016242,-104.115994,3920.0,closed,NM,United States
MOS,MOS,Moses Point Airport,64.694116,-162.060699,14.0,small_airport,AK,United States
ELI,ELI,Elim Airport,64.61470032,-162.2720032,162.0,small_airport,AK,United States
EPT,ELP,Eliptamin Airport,-5.0412,141.6779,4825.0,small_airport,SAN,Papua New Guinea
EYS,,Eliye Springs Airport,3.23635,35.97664,1395.0,small_airport,700,Kenya
,WA93,Eliza Island Airport,48.652496,-122.585959,8.0,small_airport,WA,United States
,2CD6,Safer Airport,39.39485,-104.547033,6510.0,small_airport,CO,United States
,CD45,Flyin' B Ranch Airport,39.32329940795898,-104.572998046875,6720.0,small_airport,CO,United States
,CO42,Circle 8 Ranch Airport,39.33470153808594,-104.5459976196289,6650.0,small_airport,CO,United States
,8CO9,Pine View Airport,39.344398498535,-104.58100128174,6572.0,small_airport,CO,United States
,9CO6,D Bar D Airport,39.28129959106445,-104.572998046875,6752.0,small_airport,CO,United States
,,Stewart Airport,38.138876,-86.017628,700.0,closed,IN,United States
,1IN4,Robinson Airpark,38.143383,-85.985141,775.0,small_airport,IN,United States
,3CO7,Dietrichs Airport,39.33250045776367,-104.56600189208984,6780.0,small_airport,CO,United States
,LS46,WC Field,30.858517,-92.81235,167.0,small_airport,LA,United States
,3NR4,Crabbe Airport,36.281394,-76.336688,15.0,small_airport,NC,United States
,1NC3,Fletcher's Airport,36.18069839477539,-76.14910125732422,7.0,small_airport,NC,United States
,NC28,Meadstown Airstrip,36.20019912719727,-76.23580169677734,7.0,small_airport,NC,United States
,17NC,Mitchell Field,34.46630096435547,-78.32859802246094,23.0,small_airport,NC,United States
,0PS7,Harman Airport,40.522396,-76.846297,720.0,small_airport,PA,United States
,,Elizabethville Airport,40.54716,-76.83973,664.0,small_airport,PA,United States
,WN04,Elk Heights Airport,48.001999,-117.263333,2050.0,small_airport,WA,United States
,9ID6,Mallard Creek Ranch Airport,45.613302,-115.324779,5200.0,small_airport,ID,United States
,,Allison Ranch Airport,45.56423,-115.22563,,small_airport,ID,United States
,,Concord Airport,45.584512,-115.681444,,small_airport,ID,United States
,,Yellow Pine Bar Airport,45.54082,-115.25379,,small_airport,ID,United States
,,Cook Ranch Airport,45.63508,-115.29155,,small_airport,ID,United States
,,Mullins Airport,45.71655,-115.36404,,small_airport,ID,United States
,05ID,Running Creek Ranch Airport,45.914101,-114.835999,2969.0,small_airport,ID,United States
,05KS,Darbro Field,37.26620101928711,-95.95919799804688,945.0,small_airport,KS,United States
,SN44,Bob Faler Airport,37.30009841918945,-95.90029907226562,850.0,small_airport,KS,United States
,90CL,Diamond M Ranch Airport,39.571225,-122.607513,1296.0,small_airport,CA,United States
,,Elk Creek Airport,39.59483,-122.56487,876.0,small_airport,CA,United States
,,Butler Airport,39.5857,-122.58237,1074.0,small_airport,CA,United States
,8CL2,Lucchetti Ranch Airport,38.42350006103516,-121.22699737548828,96.0,small_airport,CA,United States
,CL04,Sky Way Estates Airport,38.41070175170898,-121.23500061035156,92.0,small_airport,CA,United States
,CKZ3,Elk Island Airport,54.6713981628418,-94.14530181884766,625.0,small_airport,MB,Canada
,CPE3,Elk Lake Airport,47.72859954833984,-80.31580352783203,950.0,small_airport,ON,Canada
,WI05,Stocktrade Airport,44.80830001831055,-91.68440246582033,882.0,small_airport,WI,United States
,SD00,Mj Aviation Ii Airport,42.6786994934082,-96.69889831542967,1115.0,small_airport,SD,United States
,34U,Yuba Airport,44.83890151977539,-85.43119812011719,645.0,small_airport,MI,United States
,MN40,Meadowvale Airport,45.36249923706055,-93.5886001586914,950.0,small_airport,MN,United States
,ID85,Elk River Airport,46.78739929199219,-116.16799926757812,2827.0,small_airport,ID,United States
,I27,Elkader Airport,42.846900939941406,-91.38069915771484,932.0,small_airport,IA,United States
,PA19,Strizki Ultralightport,41.69729995727539,-75.59490203857422,1260.0,small_airport,PA,United States
,EHA,Elkhart Morton County Airport,37.000702,-101.879997,3622.0,small_airport,KS,United States
,IA77,Bascom Field,41.787253,-93.512406,969.0,small_airport,IA,United States
,86WI,Terhark Airport,42.6594,-88.43036,970.0,small_airport,WI,United States
,WI70,Swan Airport,42.705524,-88.640227,930.0,small_airport,WI,United States
,,Weedhopper Meadow Airport,42.687543,-88.602678,1030.0,closed,WI,United States
,,Wheatley Farms Airport,41.533298,-95.075302,1310.0,closed,IA,United States
,41WI,Paddock Field,42.73860168457031,-88.57980346679688,950.0,small_airport,WI,United States
,CBL9,Elkin Creek Guest Ranch Airport,51.51279830932617,-123.8040008544922,4080.0,small_airport,BC,Canada
,,Foggy River Airport,36.017899,-94.018402,1240.0,closed,AR,United States
,WV70,Fairview Airport,38.956199645996094,-79.7886962890625,2600.0,small_airport,WV,United States
,PA75,Baker Airport,41.9650993347168,-77.31580352783203,1800.0,small_airport,PA,United States
,MU63,Blumenstetter Airport,37.435001373291016,-93.06680297851562,1327.0,small_airport,MO,United States
,NV22,Red Rock Ranch Airport,40.31269836425781,-115.89700317382812,6158.0,small_airport,NV,United States
,CBE2,Elko Airport,49.28329849243164,-115.1500015258789,2850.0,small_airport,BC,Canada
,08U,Stevens-Crosby Airport,41.515701,-115.860001,6397.0,small_airport,NV,United States
,MN15,Smith Field,44.623373,-93.401234,958.0,small_airport,MN,United States
,,Elkton Airfield,43.6235,-123.57557,113.0,small_airport,OR,United States
,5KY4,Standard Field,36.801828,-87.176428,665.0,small_airport,KY,United States
,5FL4,Byrd Air Field,29.800800323486328,-81.50090026855469,21.0,small_airport,FL,United States
,94OR,Umpqua RV Park Fly In Airport,43.530701,-123.549004,230.0,small_airport,OR,United States
,93MD,Knollwood Farm Airport,39.561833,-75.834833,100.0,small_airport,MD,United States
,,Martin Fierro Airport,42.799999,-90.5718,1000.0,closed,WI,United States
,DE12,Owens Field,38.80569839477539,-75.4126968383789,50.0,small_airport,DE,United States
,,Flying Rock Airpark,47.151669,-120.633874,2700.0,closed,WA,United States
,WN64,J K D Farms Airport,46.97430038452149,-120.46199798583984,1575.0,small_airport,WA,United States
,96VE,Beiter Airport,46.906667,-120.433611,1910.0,small_airport,WA,United States
,WT01,Hillcrest Farms Airport,46.949167,-120.481111,1490.0,small_airport,WA,United States
,6FD7,Thomson Airfield,27.5442008972168,-82.53009796142578,35.0,small_airport,FL,United States
,N26,Derby Aerodrome,35.1332,-79.6313,517.0,small_airport,NC,United States
,93MO,Carr Creek Airport,37.203261,-91.1233,835.0,small_airport,MO,United States
,0MU0,Eagle Field,37.23469924926758,-91.09359741210938,784.0,small_airport,MO,United States
,CT15,Wysocki Field,41.94540023803711,-72.47760009765625,390.0,small_airport,CT,United States
,,Ellinthorp Airstrip,-28.054948,151.931144,,small_airport,QLD,Australia
,1K6,Ellinwood Municipal Airport,38.37329864501953,-98.59510040283205,1797.0,small_airport,KS,United States
,,Elliot Airport,-31.306900024414062,27.84950065612793,5028.0,small_airport,EC,South Africa
,,Elliott Airport,-17.527429580688477,133.52989196777344,,small_airport,NT,Australia
,03IA,Flatlander Airport,41.141411,-95.194381,1081.0,small_airport,IA,United States
,8WN8,Mave's Lakeview Road Airport,45.23509979248047,-87.06749725341797,700.0,small_airport,WI,United States
,1MT3,Wood Strip,46.557668,-112.414399,5100.0,small_airport,MT,United States
,,Elliston Airport,-33.638302,134.899994,20.0,small_airport,SA,Australia
,72ME,Philbrick Mountain Airport,44.635278,-68.6325,667.0,small_airport,ME,United States
,81ME,French Field,44.619892,-68.594611,338.0,small_airport,ME,United States
,9K7,Ellsworth Municipal Airport,38.75040054321289,-98.22930145263672,1615.0,small_airport,KS,United States
,,Hess Airport,31.6779003143,-97.1399993896,540.0,small_airport,TX,United States
,WN65,My Airport,46.97523,-123.476737,80.0,small_airport,WA,United States
,84WA,D and B Airpark,46.969535,-123.386024,55.0,small_airport,WA,United States
,SN37,Harold K. Wells Airport,38.387001037597656,-96.72969818115234,1100.0,small_airport,KS,United States
,2TX1,Russell Paradise Airport,29.22865,-98.384046,535.0,small_airport,TX,United States
,6XS9,Harmony Field,29.29610061645508,-98.37950134277344,570.0,small_airport,TX,United States
,,Jolai Delamere Estates Airport,-0.523628,36.187582,,small_airport,700,Kenya
,76MO,Walnut Creek Airport,39.96939849853516,-92.6968994140625,735.0,small_airport,MO,United States
,7NJ7,Coombs Airport,39.571458,-75.214891,120.0,small_airport,NJ,United States
,04NJ,Emmanuel Airport,39.5968017578,-75.2334976196,155.0,small_airport,NJ,United States
,33OR,Crow-Mag Airport,44.06370162963867,-123.39099884033205,450.0,small_airport,OR,United States
,2IS3,Jackson Field,41.17169952392578,-89.80680084228516,760.0,small_airport,IL,United States
,,Dalrymples Airport,42.041698,-76.833,900.0,closed,NY,United States
,,Connelly Field,42.085098,-76.921303,1525.0,closed,NY,United States
,CPG4,Elmira (East) Airport,43.59189987182617,-80.51219940185547,1150.0,small_airport,ON,Canada
,MI30,Air Park North,44.958035,-84.958859,1170.0,small_airport,MI,United States
,51KS,Barnard Airport,38.637001037597656,-97.2136001586914,1420.0,small_airport,KS,United States
,9OH1,Haar Airport,41.455174,-83.264798,617.0,small_airport,OH,United States
,9OH2,Toussaint Airpark,41.51559829711914,-83.30580139160156,610.0,small_airport,OH,United States
,0OK1,Mckey Airport,34.65700149536133,-97.40170288085938,1056.0,small_airport,OK,United States
,,Entropy Airport,34.581902,-97.409697,1020.0,closed,OK,United States
,8NE4,Bornemeier Airstrip,40.87080001831055,-96.29199981689452,1292.0,small_airport,NE,United States
,ELO,Eloaua Airstrip,-1.5601,149.6318,25.0,small_airport,NIK,Papua New Guinea
,71NC,K & D Airport,36.263961,-79.450216,800.0,small_airport,NC,United States
,0NC1,H & J Strip Airport,36.258116,-79.485745,,small_airport,NC,United States
,CDF5,Elora Airport,43.632401,-80.3565,1236.0,small_airport,ON,Canada
,AZ04,Sawtooth Airport,32.660811,-111.681486,1550.0,small_airport,AZ,United States
,,Flying Crown Ranch Airport,32.571,-111.72892,,small_airport,AZ,United States
,EE0,Eloy Farms Airstrip,32.686198,-111.547097,1555.0,small_airport,AZ,United States
ERQ,YESE,Elrose Airport,-20.9764,141.0066,645.0,small_airport,QLD,Australia
,60C,Elroy Municipal Airport,43.70640182495117,-90.25759887695312,944.0,small_airport,WI,United States
,0MO8,Sloan's Airport,39.14059829711914,-90.73680114746094,437.0,small_airport,MO,United States
,,Elsey private airstrip,-14.912628,133.119364,,small_airport,NT,Australia
,,Elsey private airstrip no. 2,-14.985664,133.085225,,small_airport,NT,Australia
,,Stinking Water Creek Airport,40.723301,-101.457001,3165.0,closed,NE,United States
,98LS,Tietjes Airport,30.434651,-92.721745,44.0,small_airport,LA,United States
,,Freedom Field Ultralight Park,38.75359,-121.46282,62.0,small_airport,CA,United States
,68R,Hamp Airport,43.39950180053711,-84.80079650878906,825.0,small_airport,MI,United States
,2NE0,Johnson Lake Airport,40.69670104980469,-99.83429718017578,2625.0,small_airport,NE,United States
,,Elwood Airport,40.2528,-85.833298,866.0,closed,IN,United States
,3IL2,Sweedler Airport,41.41230010986328,-88.04869842529297,669.0,small_airport,IL,United States
,,Lages Station Landing Strip,40.10015,-114.56329,,small_airport,NV,United States
,,Cherry Creek Landing Strip,39.8698,-114.87372,,small_airport,NV,United States
,,Campbell Ranch Landing Strip,39.55528,-114.90672,8.0,small_airport,NV,United States
,,Meadow Creek Ranch Airport,39.52462,-114.51805,5709.0,small_airport,NV,United States
,,Moorman Ranch Airport,39.3668,-115.3139,6481.0,small_airport,NV,United States
,NV99,Willow Creek Trading Post Airport,39.036757,-114.82994,6834.0,small_airport,NV,United States
,,Richards Airport,41.4039,-82.106499,690.0,closed,OH,United States
,OI22,Carroll's Airport,41.33390045166016,-82.10260009765625,755.0,small_airport,OH,United States
,75MN,Galler's Airport,44.18659973144531,-93.71410369873048,1070.0,small_airport,MN,United States
,,Embakasi Airport,-1.2982189655303955,36.91554641723633,5357.0,small_airport,110,Kenya
,SLV,Salvita Airport,-23.2128,-64.0339,928.0,small_airport,A,Argentina
EMS,EMB,Embessa Airport,-9.447,148.7628,131.0,small_airport,NPP,Papua New Guinea
,,Emboqui Airport,-15.60454,32.41439,1240.0,small_airport,T,Mozambique
,,Embori Farm Airport,0.07766,37.34969,8666.0,small_airport,400,Kenya
,,Embu Airport,-0.57327,37.49726,4150.0,small_airport,400,Kenya
,85WI,Cub Bear Airport,45.04439926147461,-92.29280090332033,1240.0,small_airport,WI,United States
,,Hatts Ranch Airport,38.87078,-110.38355,4229.0,small_airport,UT,United States
,,Copper Globe / Sagebrush Bench Airstrip,38.81777,-110.92918,7244.0,small_airport,UT,United States
,,Cliff Dweller Flat Airport,38.87283,-110.56975,6698.0,small_airport,UT,United States
,XQI,Xiquipilli Airport,17.911553,-91.749201,20.0,small_airport,TAB,Mexico
,,Emilio de Carvalho Airport,-5.93365,12.96583,36.0,small_airport,ZAI,Angola
EMI,ERU,Emirau Airport,-1.653949991,149.9757667,172.0,small_airport,NIK,Papua New Guinea
,,Yoder Airport,41.609798,-85.525497,905.0,closed,IN,United States
